model_1,model_2,kl_div,agreement
models/paraphrase/downsample-n-0.5/2/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.2422060546875,0.6468982696533203
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.0/5/paraphrase_none_e10.pt,12.0931220703125,0.6544431447982788
models/paraphrase/downsample-n-1.0/5/paraphrase_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.2781962890625,0.6544431447982788
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.0/2/paraphrase_none_e5.pt,14.37955078125,0.6359656453132629
models/paraphrase/downsample-n-1.0/2/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.7452431640625,0.6359656453132629
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/3/paraphrase_none_e5.pt,15.3625859375,0.625902533531189
models/paraphrase/downsample-n-1.5/3/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,13.2765009765625,0.625902533531189
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/4/paraphrase_none_e5.pt,15.049892578125,0.6225406527519226
models/paraphrase/downsample-n-1.5/4/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,13.2503154296875,0.6225406527519226
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.0/3/paraphrase_none_e5.pt,14.2878017578125,0.6360586881637573
models/paraphrase/downsample-n-1.0/3/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.853314453125,0.6360586881637573
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/2/paraphrase_none_e20.pt,11.7752744140625,0.6631602644920349
models/paraphrase/downsample-n-1.5/2/paraphrase_none_e20.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,10.9835625,0.6631602644920349
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-none/5/paraphrase_none_e5.pt,12.69898046875,0.6504804491996765
models/paraphrase/downsample-n-none/5/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.045595703125,0.6504804491996765
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/2/paraphrase_none_e5.pt,15.6758408203125,0.6239126920700073
models/paraphrase/downsample-n-1.5/2/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,13.619931640625,0.6239126920700073
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/1/paraphrase_none_e20.pt,10.701130859375,0.6808619499206543
models/paraphrase/downsample-n-1.5/1/paraphrase_none_e20.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,10.8238212890625,0.6808619499206543
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.0/2/paraphrase_none_e10.pt,12.12536328125,0.6636534333229065
models/paraphrase/downsample-n-1.0/2/paraphrase_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.28503515625,0.6636534333229065
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/3/paraphrase_none_e20.pt,11.2330546875,0.6740391254425049
models/paraphrase/downsample-n-1.5/3/paraphrase_none_e20.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,10.9430205078125,0.6740391254425049
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/2/paraphrase_none_e25.pt,11.4178349609375,0.6716324687004089
models/paraphrase/downsample-n-1.5/2/paraphrase_none_e25.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,10.951390625,0.6716324687004089
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/5/paraphrase_none_e25.pt,11.2201279296875,0.6796883940696716
models/paraphrase/downsample-n-1.5/5/paraphrase_none_e25.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.277607421875,0.6796883940696716
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/1/paraphrase_none_e25.pt,10.749767578125,0.6814305186271667
models/paraphrase/downsample-n-1.5/1/paraphrase_none_e25.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.0656513671875,0.6814305186271667
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/4/paraphrase_none_e25.pt,11.7430859375,0.6726559400558472
models/paraphrase/downsample-n-1.5/4/paraphrase_none_e25.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.29828125,0.6726559400558472
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/3/paraphrase_none_e25.pt,11.178302734375,0.6745508313179016
models/paraphrase/downsample-n-1.5/3/paraphrase_none_e25.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.1111435546875,0.6745508313179016
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-0.5/2/translation_none_e10.pt,12.31191015625,0.6465404629707336
models/translation/downsample-n-0.5/2/translation_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.68634765625,0.6465404629707336
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-1.5/2/translation_none_e10.pt,12.85374609375,0.6545175313949585
models/translation/downsample-n-1.5/2/translation_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.54259765625,0.6545175313949585
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-1.0/2/translation_none_e5.pt,13.95123046875,0.6465002298355103
models/translation/downsample-n-1.0/2/translation_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.4863291015625,0.6465002298355103
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-1.0/1/translation_none_e10.pt,11.2563203125,0.6717835068702698
models/translation/downsample-n-1.0/1/translation_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,10.9007744140625,0.6717835068702698
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-none/3/translation_none_e5.pt,12.7443720703125,0.6571525931358337
models/translation/downsample-n-none/3/translation_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.799181640625,0.6571525931358337
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-0.5/3/translation_none_e10.pt,11.5604833984375,0.6609234809875488
models/translation/downsample-n-0.5/3/translation_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.1660849609375,0.6609234809875488
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-1.5/3/translation_none_e10.pt,11.9441572265625,0.6685996651649475
models/translation/downsample-n-1.5/3/translation_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.15552734375,0.6685996651649475
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-0.5/3/translation_none_e5.pt,13.4679150390625,0.6404935121536255
models/translation/downsample-n-0.5/3/translation_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.31763671875,0.6404935121536255
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-0.5/5/translation_none_e5.pt,13.4876748046875,0.6475638151168823
models/translation/downsample-n-0.5/5/translation_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.297830078125,0.6475638151168823
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-0.5/5/translation_none_e10.pt,12.358484375,0.663141131401062
models/translation/downsample-n-0.5/5/translation_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.2628681640625,0.663141131401062
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-1.5/5/translation_none_e5.pt,15.330947265625,0.6248223185539246
models/translation/downsample-n-1.5/5/translation_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,13.546115234375,0.6248223185539246
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-1.0/4/translation_none_e10.pt,12.437947265625,0.667292058467865
models/translation/downsample-n-1.0/4/translation_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.3275244140625,0.667292058467865
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-none/4/translation_none_e5.pt,12.989296875,0.6450017094612122
models/translation/downsample-n-none/4/translation_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.763873046875,0.6450017094612122
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/translation/downsample-n-1.5/2/translation_none_e5.pt,15.298541015625,0.6154196262359619
