Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,emb_idx
nothing,0,2.21,1.52,0,29,1.0,43534,Pronoun,2498
thou,0,2.19,1.55,2,28,0.93,1144,Pronoun,15223
thy,0,2.15,1.38,1,28,0.96,1243,Pronoun,15177
yours,0,2.14,1.33,0,28,1.0,10441,Pronoun,6737
itself,0,2.07,1.14,1,31,0.97,2029,Pronoun,2993
each,0,2.03,1.2,0,32,1.0,12916,Pronoun,2169
our,0,1.97,1.32,0,29,1.0,71425,Pronoun,2256
whoever,0,1.93,1.17,0,30,1.0,2203,Pronoun,9444
whom,0,1.93,1.27,1,29,0.97,1795,Pronoun,3183
its,0,1.9,1.26,0,29,1.0,8757,Pronoun,2049
something,0,1.82,0.94,0,28,1.0,76508,Pronoun,2242
ours,0,1.81,0.98,0,26,1.0,1801,Pronoun,14635
who,0,1.74,1.13,0,27,1.0,113370,Pronoun,2040
anything,0,1.38,0.94,0,29,1.0,46270,Pronoun,2505
to,0,1.55,1.27,0,29,1.0,1156570,To,2000
lei,0,4.83,0.65,4,27,0.85,37,Unclassified,26947
cum,0,4.31,1.26,2,28,0.93,104,Unclassified,13988
beau,0,3.73,1.39,4,26,0.85,298,Unclassified,17935
buzz,0,3.7,1.37,0,30,1.0,814,Unclassified,12610
aqua,0,3.66,1.49,0,29,1.0,70,Unclassified,28319
ding,0,3.65,1.41,1,27,0.96,307,Unclassified,22033
comb,0,5.0,0.0,1,30,0.97,309,Verb,22863
tire,0,5.0,0.0,0,30,1.0,631,Verb,12824
smoke,0,4.96,0.19,0,27,1.0,3337,Verb,5610
elk,0,4.93,0.37,0,29,1.0,306,Verb,18995
nail,0,4.93,0.26,0,28,1.0,951,Verb,13774
blinking,0,4.85,0.37,1,27,0.96,113,Verb,15997
rake,0,4.84,0.47,0,25,1.0,152,Verb,26008
screw,0,4.81,0.49,0,26,1.0,1912,Verb,11224
tie,0,4.81,0.79,0,27,1.0,2266,Verb,5495
sit,0,4.8,0.55,0,30,1.0,15879,Verb,4133
paint,0,4.79,0.41,0,29,1.0,1877,Verb,6773
leaves,0,4.78,0.85,0,27,1.0,2316,Verb,3727
skating,0,4.75,0.59,0,28,1.0,251,Verb,10080
vomit,0,4.75,0.65,0,28,1.0,272,Verb,23251
pee,0,4.72,0.8,0,29,1.0,925,Verb,21392
slap,0,4.72,0.59,0,29,1.0,636,Verb,14308
buckle,0,4.71,0.86,0,24,1.0,257,Verb,22853
spit,0,4.71,0.53,0,28,1.0,987,Verb,13183
whip,0,4.68,0.9,0,28,1.0,671,Verb,11473
jogging,0,4.67,0.88,0,27,1.0,131,Verb,28233
smack,0,4.67,0.56,1,25,0.96,485,Verb,21526
barge,0,4.66,0.9,0,29,1.0,198,Verb,19398
lock,0,4.65,0.63,0,26,1.0,2885,Verb,5843
fly,0,4.64,0.83,0,28,1.0,4335,Verb,4875
siding,0,4.64,0.56,0,28,1.0,68,Verb,17326
seal,0,4.63,0.74,0,27,1.0,752,Verb,7744
nod,0,4.62,0.68,0,29,1.0,203,Verb,7293
sign,0,4.62,0.62,0,29,1.0,6797,Verb,3696
peel,0,4.61,0.79,0,28,1.0,273,Verb,14113
watch,0,4.61,0.83,0,28,1.0,16831,Verb,3422
drawing,0,4.6,0.89,0,30,1.0,817,Verb,5059
sail,0,4.59,0.69,0,27,1.0,701,Verb,9498
stick,0,4.59,1.12,0,27,1.0,4953,Verb,6293
tiled,0,4.58,0.76,1,27,0.96,2,Verb,26510
handle,0,4.57,0.92,0,28,1.0,5529,Verb,5047
skate,0,4.56,0.87,0,25,1.0,301,Verb,17260
tear,0,4.56,0.7,0,27,1.0,1377,Verb,7697
can,0,4.55,1.02,0,29,1.0,267620,Verb,2064
cut,0,4.55,0.69,0,29,1.0,11718,Verb,3013
shed,0,4.55,0.95,0,29,1.0,560,Verb,8328
brush,0,4.54,0.74,0,28,1.0,722,Verb,8248
step,0,4.54,0.79,0,28,1.0,6052,Verb,3357
swing,0,4.54,0.76,0,26,1.0,1325,Verb,7370
weep,0,4.54,0.92,0,28,1.0,280,Verb,27874
dial,0,4.52,0.99,0,29,1.0,452,Verb,13764
jump,0,4.52,0.99,0,29,1.0,3561,Verb,5376
kissing,0,4.52,0.99,0,29,1.0,1189,Verb,7618
lick,0,4.52,0.75,0,27,1.0,559,Verb,15385
spike,0,4.52,0.94,0,27,1.0,625,Verb,9997
crank,0,4.5,1.01,0,30,1.0,272,Verb,27987
ditch,0,4.5,0.9,0,30,1.0,401,Verb,14033
painted,0,4.5,0.79,0,28,1.0,710,Verb,4993
crying,0,4.48,0.89,0,31,1.0,2709,Verb,6933
kiss,0,4.48,1.02,0,29,1.0,6179,Verb,3610
salute,0,4.48,0.69,0,29,1.0,370,Verb,17664
slide,0,4.48,0.82,0,25,1.0,909,Verb,7358
crawling,0,4.47,0.94,0,30,1.0,462,Verb,15927
saw,0,4.46,1.0,0,28,1.0,20527,Verb,2387
bite,0,4.44,1.0,0,25,1.0,2080,Verb,6805
cross,0,4.44,1.19,0,27,1.0,2807,Verb,2892
eat,0,4.44,1.0,0,25,1.0,12846,Verb,4521
punching,0,4.44,1.01,0,27,1.0,207,Verb,19477
sleep,0,4.44,1.15,0,27,1.0,11625,Verb,3637
washing,0,4.44,0.85,0,27,1.0,462,Verb,12699
locked,0,4.43,0.84,0,28,1.0,2670,Verb,5299
swim,0,4.43,1.14,0,28,1.0,1622,Verb,9880
knit,0,4.41,0.93,0,27,1.0,97,Verb,22404
bleed,0,4.4,0.97,0,30,1.0,515,Verb,19501
tapping,0,4.4,1.07,0,30,1.0,164,Verb,15135
blink,0,4.39,0.99,0,28,1.0,258,Verb,12373
boiling,0,4.39,1.05,0,31,1.0,215,Verb,16018
curl,0,4.38,0.98,0,26,1.0,120,Verb,15390
flooding,0,4.38,1.05,0,29,1.0,86,Verb,9451
kneeling,0,4.38,0.98,2,28,0.93,54,Verb,16916
towing,0,4.38,0.98,0,29,1.0,48,Verb,28379
usher,0,4.38,1.21,0,29,1.0,121,Verb,20774
fry,0,4.37,0.84,0,27,1.0,428,Verb,14744
lodging,0,4.37,0.88,0,27,1.0,43,Verb,26859
stall,0,4.37,1.03,0,30,1.0,457,Verb,13498
wash,0,4.35,0.8,0,26,1.0,2077,Verb,9378
sing,0,4.34,1.17,0,29,1.0,4977,Verb,6170
whisper,0,4.34,0.77,0,29,1.0,403,Verb,7204
choking,0,4.33,1.18,0,30,1.0,260,Verb,18329
dig,0,4.33,1.0,0,27,1.0,2357,Verb,10667
kick,0,4.33,0.98,4,6064,1.0,3744,Verb,5926
rub,0,4.33,1.18,0,27,1.0,788,Verb,14548
thrown,0,4.33,0.84,0,30,1.0,1047,Verb,6908
wrestle,0,4.33,0.99,0,30,1.0,176,Verb,25579
clapping,0,4.32,1.03,0,25,1.0,104,Verb,27104
cook,0,4.32,1.02,0,28,1.0,2324,Verb,5660
dance,0,4.32,1.22,0,28,1.0,7550,Verb,3153
hail,0,4.32,1.06,0,28,1.0,613,Verb,16889
scream,0,4.32,1.12,0,28,1.0,1347,Verb,6978
smoking,0,4.32,0.77,0,28,1.0,1334,Verb,9422
stitch,0,4.32,0.77,0,28,1.0,381,Verb,26035
weightlifting,0,4.32,1.09,0,28,1.0,7,Verb,29305
run,0,4.31,1.05,0,26,1.0,17878,Verb,2448
sliced,0,4.31,1.04,0,29,1.0,109,Verb,15920
vomiting,0,4.31,1.19,2,28,0.93,149,Verb,24780
bleeding,0,4.3,1.07,0,27,1.0,1516,Verb,9524
dancing,0,4.3,1.07,0,27,1.0,2774,Verb,5613
escort,0,4.3,0.95,0,27,1.0,749,Verb,8620
scratching,0,4.3,1.06,0,30,1.0,189,Verb,20291
shaved,0,4.3,1.06,0,30,1.0,227,Verb,20665
knocking,0,4.29,0.98,0,28,1.0,759,Verb,10591
muscled,0,4.29,0.91,2,26,0.92,8,Verb,24909
walking,0,4.29,1.23,0,24,1.0,3826,Verb,3788
leaping,0,4.28,1.14,0,25,1.0,80,Verb,21216
tackle,0,4.28,1.22,0,29,1.0,219,Verb,11147
crawl,0,4.27,1.11,0,30,1.0,614,Verb,13529
running,0,4.27,1.2,0,30,1.0,8054,Verb,2770
shaking,0,4.27,1.19,0,26,1.0,657,Verb,5513
wrapped,0,4.26,1.16,1,28,0.96,600,Verb,5058
clench,0,4.25,0.97,1,29,0.97,20,Verb,26753
cycling,0,4.24,1.15,0,29,1.0,20,Verb,9670
knock,0,4.24,1.02,0,29,1.0,3299,Verb,7324
sweating,0,4.24,1.12,0,29,1.0,419,Verb,18972
watering,0,4.24,0.93,0,25,1.0,109,Verb,25813
cover,0,4.23,1.1,0,30,1.0,4808,Verb,3104
shave,0,4.23,1.14,0,30,1.0,702,Verb,27545
sleeping,0,4.23,1.17,0,30,1.0,3027,Verb,5777
dip,0,4.22,0.97,0,27,1.0,406,Verb,16510
engraved,0,4.22,0.97,0,27,1.0,85,Verb,16328
poke,0,4.22,1.31,0,27,1.0,298,Verb,26202
write,0,4.22,1.09,0,27,1.0,6467,Verb,4339
blowing,0,4.21,1.05,0,29,1.0,921,Verb,11221
crushed,0,4.21,1.17,0,28,1.0,431,Verb,10560
drop,0,4.21,1.32,0,28,1.0,6661,Verb,4530
laugh,0,4.21,1.1,0,28,1.0,3206,Verb,4756
push,0,4.21,1.21,0,29,1.0,3598,Verb,5245
shrug,0,4.21,1.26,0,29,1.0,20,Verb,13409
torn,0,4.21,0.99,0,28,1.0,553,Verb,7950
boil,0,4.2,1.12,0,25,1.0,303,Verb,26077
fight,0,4.2,0.82,0,25,1.0,10255,Verb,2954
glowing,0,4.2,1.19,0,30,1.0,180,Verb,10156
singing,0,4.2,1.15,0,25,1.0,2281,Verb,4823
stroking,0,4.2,0.92,0,30,1.0,37,Verb,14943
weave,0,4.2,1.06,0,30,1.0,105,Verb,25308
barking,0,4.19,0.96,0,27,1.0,459,Verb,19372
gulp,0,4.19,1.27,0,27,1.0,50,Verb,26546
howling,0,4.19,1.14,0,27,1.0,183,Verb,22298
steer,0,4.19,1.24,1,28,0.96,305,Verb,20634
tossing,0,4.19,1.14,0,27,1.0,139,Verb,15021
spitting,0,4.18,1.28,0,28,1.0,202,Verb,24307
weeping,0,4.18,0.98,0,28,1.0,162,Verb,19750
drag,0,4.17,0.97,0,29,1.0,1349,Verb,8011
feed,0,4.17,1.18,0,30,1.0,2162,Verb,5438
grinning,0,4.17,1.2,0,24,1.0,74,Verb,11478
humming,0,4.17,1.07,1,30,0.97,251,Verb,20364
sailing,0,4.17,1.1,0,29,1.0,480,Verb,8354
shout,0,4.17,1.17,0,29,1.0,839,Verb,11245
sniff,0,4.17,1.07,0,29,1.0,181,Verb,27907
bitten,0,4.16,0.94,0,25,1.0,188,Verb,19026
clap,0,4.16,0.94,0,25,1.0,241,Verb,28618
roll,0,4.16,1.43,0,25,1.0,3227,Verb,4897
scratch,0,4.16,1.1,0,31,1.0,961,Verb,11969
stand,0,4.16,1.25,0,25,1.0,11536,Verb,3233
feeding,0,4.15,1.1,1,28,0.96,599,Verb,8521
piercing,0,4.15,1.03,0,27,1.0,70,Verb,14628
scrape,0,4.15,1.03,0,27,1.0,210,Verb,26988
wince,0,4.15,1.1,2,29,0.93,12,Verb,29585
batting,0,4.14,1.18,0,28,1.0,164,Verb,9640
caress,0,4.14,0.95,0,29,1.0,69,Verb,21753
chained,0,4.14,1.13,0,29,1.0,171,Verb,22075
drilling,0,4.14,0.88,0,29,1.0,117,Verb,15827
drinking,0,4.14,1.15,0,28,1.0,2685,Verb,5948
eating,0,4.14,1.25,0,29,1.0,3102,Verb,5983
folded,0,4.14,0.92,0,29,1.0,148,Verb,6999
pour,0,4.14,0.97,0,28,1.0,771,Verb,10364
riding,0,4.14,1.19,0,29,1.0,1632,Verb,5559
skipping,0,4.14,1.08,0,28,1.0,165,Verb,25978
sniffing,0,4.14,1.27,0,29,1.0,174,Verb,27646
diving,0,4.13,1.13,9,5885,1.0,321,Verb,9404
fold,0,4.13,0.99,0,31,1.0,440,Verb,10671
broken,0,4.11,1.01,0,27,1.0,3634,Verb,3714
burn,0,4.11,1.25,0,27,1.0,2816,Verb,6402
catch,0,4.11,1.29,0,28,1.0,6911,Verb,4608
check,0,4.11,1.34,0,27,1.0,14228,Verb,4638
climb,0,4.11,1.12,0,27,1.0,1007,Verb,7105
convict,0,4.11,1.28,0,27,1.0,324,Verb,20462
cutting,0,4.11,1.28,0,27,1.0,1126,Verb,6276
dragged,0,4.11,0.96,0,28,1.0,589,Verb,7944
hit,0,4.11,1.2,0,28,1.0,14025,Verb,2718
hugging,0,4.11,1.1,1,29,0.97,146,Verb,17662
unlock,0,4.11,1.07,0,28,1.0,280,Verb,19829
wrap,0,4.11,1.13,1,29,0.97,908,Verb,10236
baking,0,4.1,0.94,0,29,1.0,177,Verb,21522
breathing,0,4.1,1.18,0,30,1.0,1417,Verb,5505
explode,0,4.1,0.96,0,30,1.0,499,Verb,15044
flying,0,4.1,1.06,0,30,1.0,2579,Verb,3909
grinding,0,4.1,1.05,0,29,1.0,106,Verb,16153
lead,0,4.1,1.23,0,29,1.0,4246,Verb,2599
slip,0,4.1,1.21,0,30,1.0,1320,Verb,7540
slipping,0,4.1,1.12,0,30,1.0,303,Verb,11426
snap,0,4.1,1.16,11,5887,1.0,887,Verb,10245
stare,0,4.1,1.23,0,29,1.0,508,Verb,6237
tucking,0,4.1,0.94,1,30,0.97,34,Verb,25056
twitter,0,4.1,1.14,0,31,1.0,8,Verb,10474
yank,0,4.1,1.05,0,29,1.0,240,Verb,23178
dipping,0,4.08,1.06,1,27,0.96,66,Verb,23427
frown,0,4.08,1.41,0,25,1.0,104,Verb,11330
yelling,0,4.08,1.23,2,28,0.93,1087,Verb,13175
breathe,0,4.07,1.13,0,29,1.0,2474,Verb,7200
climbing,0,4.07,1.3,0,27,1.0,402,Verb,8218
flashing,0,4.07,0.88,0,29,1.0,163,Verb,12659
float,0,4.07,1.21,0,27,1.0,381,Verb,14257
hissing,0,4.07,1.39,0,28,1.0,73,Verb,26386
kicking,0,4.07,1.02,0,28,1.0,795,Verb,10209
peeled,0,4.07,0.96,0,29,1.0,138,Verb,20956
pointing,0,4.07,1.39,0,30,1.0,425,Verb,7302
rattle,0,4.07,1.33,0,29,1.0,172,Verb,23114
shake,0,4.07,1.12,0,28,1.0,2021,Verb,6073
skip,0,4.07,1.25,0,28,1.0,1076,Verb,13558
spill,0,4.07,1.04,1,28,0.96,432,Verb,14437
squeak,0,4.07,1.39,0,29,1.0,121,Verb,29552
stab,0,4.07,1.14,0,27,1.0,447,Verb,17079
strike,0,4.07,1.24,0,27,1.0,2324,Verb,4894
switch,0,4.07,1.15,0,28,1.0,1434,Verb,6942
talk,0,4.07,1.25,0,28,1.0,43605,Verb,2831
walk,0,4.07,1.44,0,29,1.0,11009,Verb,3328
wired,0,4.07,1.0,0,27,1.0,386,Verb,17502
carry,0,4.04,1.13,0,27,1.0,3361,Verb,4287
clawed,0,4.04,1.17,0,25,1.0,18,Verb,22544
fall,0,4.04,1.08,0,26,1.0,6044,Verb,2991
flooded,0,4.04,1.16,0,27,1.0,142,Verb,10361
forge,0,4.04,1.23,0,28,1.0,166,Verb,15681
framing,0,4.04,1.08,1,25,0.96,76,Verb,20241
rise,0,4.04,1.22,0,27,1.0,1399,Verb,4125
rolling,0,4.04,1.26,0,27,1.0,1099,Verb,5291
shove,0,4.04,1.29,0,27,1.0,674,Verb,14738
standing,0,4.04,1.32,0,28,1.0,3994,Verb,3061
throw,0,4.04,1.29,1,28,0.96,6570,Verb,5466
tilt,0,4.04,1.17,0,28,1.0,113,Verb,17010
written,0,4.04,1.04,0,28,1.0,2247,Verb,2517
blinked,0,4.03,1.27,0,30,1.0,65,Verb,7948
click,0,4.03,1.25,0,30,1.0,327,Verb,11562
dive,0,4.03,1.24,0,29,1.0,654,Verb,11529
dressing,0,4.03,1.09,0,29,1.0,804,Verb,11225
hanging,0,4.03,1.13,0,30,1.0,2735,Verb,5689
printed,0,4.03,1.12,0,29,1.0,306,Verb,6267
slapping,0,4.03,1.3,0,29,1.0,88,Verb,22021
bloom,0,4.0,1.11,1,28,0.96,281,Verb,13426
call,0,4.0,1.11,1,28,0.96,43931,Verb,2655
cry,0,4.0,1.25,0,29,1.0,3348,Verb,5390
dug,0,4.0,1.3,0,26,1.0,455,Verb,8655
knelt,0,4.0,1.15,0,28,1.0,19,Verb,12804
nodding,0,4.0,1.39,0,28,1.0,42,Verb,11863
panting,0,4.0,1.39,0,27,1.0,207,Verb,15601
pierced,0,4.0,1.14,0,27,1.0,150,Verb,16276
racing,0,4.0,1.04,1,30,0.97,606,Verb,3868
resume,0,4.0,1.13,0,26,1.0,290,Verb,13746
slam,0,4.0,1.15,0,31,1.0,296,Verb,9555
stuffed,0,4.0,1.21,0,27,1.0,441,Verb,11812
thumping,0,4.0,1.15,0,28,1.0,73,Verb,25996
topping,0,4.0,1.17,1,27,0.96,45,Verb,22286
washed,0,4.0,1.02,0,28,1.0,718,Verb,8871
wipe,0,4.0,1.17,0,26,1.0,861,Verb,13387
beat,0,3.97,1.35,0,29,1.0,6716,Verb,3786
choke,0,3.97,1.35,0,29,1.0,330,Verb,16769
crumpled,0,3.97,1.02,0,29,1.0,27,Verb,19814
draw,0,3.97,1.1,0,30,1.0,2061,Verb,4009
flip,0,3.97,1.12,0,29,1.0,728,Verb,11238
grind,0,3.97,0.91,0,31,1.0,190,Verb,23088
pull,0,3.97,1.09,0,29,1.0,7469,Verb,4139
shoot,0,3.97,1.22,0,30,1.0,8412,Verb,5607
shouting,0,3.97,1.25,0,30,1.0,744,Verb,11273
show,0,3.97,0.93,0,30,1.0,24906,Verb,2265
ticking,0,3.97,1.35,0,29,1.0,223,Verb,28561
wrapping,0,3.97,1.3,0,29,1.0,147,Verb,12252
brace,0,3.96,1.19,0,27,1.0,319,Verb,17180
carving,0,3.96,1.29,1,29,0.97,101,Verb,18441
driving,0,3.96,1.13,0,27,1.0,3780,Verb,4439
framed,0,3.96,1.37,0,25,1.0,284,Verb,10366
freeze,0,3.96,1.26,0,27,1.0,1640,Verb,13184
laughing,0,3.96,1.43,0,25,1.0,2667,Verb,5870
melt,0,3.96,1.07,0,28,1.0,373,Verb,14899
rot,0,3.96,1.35,0,28,1.0,394,Verb,18672
screaming,0,3.96,1.29,1,29,0.97,1945,Verb,7491
shatter,0,3.96,0.93,0,23,1.0,72,Verb,27271
split,0,3.96,1.4,0,25,1.0,1954,Verb,3975
tangle,0,3.96,1.08,0,26,1.0,53,Verb,24453
toss,0,3.96,1.07,0,28,1.0,632,Verb,10055
biting,0,3.93,1.44,0,29,1.0,250,Verb,12344
bouncing,0,3.93,1.14,0,27,1.0,217,Verb,16361
breaking,0,3.93,1.2,0,30,1.0,2155,Verb,4911
buried,0,3.93,1.21,0,28,1.0,1738,Verb,3950
burnt,0,3.93,1.36,0,28,1.0,488,Verb,11060
chew,0,3.93,1.36,0,27,1.0,462,Verb,21271
cracked,0,3.93,1.33,0,29,1.0,492,Verb,9630
cried,0,3.93,1.28,0,30,1.0,662,Verb,6639
digging,0,3.93,1.39,0,29,1.0,676,Verb,10443
dump,0,3.93,1.11,0,30,1.0,1470,Verb,15653
flushing,0,3.93,1.27,0,28,1.0,75,Verb,23519
glide,0,3.93,1.47,0,27,1.0,120,Verb,21096
licking,0,3.93,1.36,0,30,1.0,175,Verb,17033
tinted,0,3.93,1.26,0,30,1.0,23,Verb,25577
trim,0,3.93,1.27,1,28,0.96,218,Verb,12241
cast,0,3.92,1.35,0,26,1.0,1180,Verb,3459
skinned,0,3.92,1.22,0,25,1.0,69,Verb,19937
soaking,0,3.92,1.2,0,26,1.0,140,Verb,22721
tied,0,3.92,1.02,0,26,1.0,1364,Verb,5079
visit,0,3.92,1.06,1,27,0.96,2993,Verb,3942
kill,0,3.9,1.37,0,29,1.0,23081,Verb,3102
lifting,0,3.9,1.23,0,29,1.0,221,Verb,8783
spin,0,3.9,1.21,0,30,1.0,746,Verb,6714
squinting,0,3.9,1.21,0,29,1.0,12,Verb,29156
whipping,0,3.9,1.14,0,31,1.0,112,Verb,23016
boiled,0,3.89,1.13,0,28,1.0,169,Verb,17020
circled,0,3.89,1.15,0,27,1.0,71,Verb,14867
dripping,0,3.89,1.2,0,28,1.0,172,Verb,14309
floating,0,3.89,1.37,0,27,1.0,491,Verb,8274
folding,0,3.89,1.25,0,27,1.0,106,Verb,12745
lift,0,3.89,1.4,0,28,1.0,1741,Verb,6336
squeezing,0,3.89,1.03,0,28,1.0,103,Verb,15328
swallow,0,3.89,1.26,0,28,1.0,649,Verb,10577
tumble,0,3.89,1.2,22,5877,1.0,79,Verb,28388
bend,0,3.88,1.3,0,25,1.0,768,Verb,8815
clapped,0,3.88,1.31,0,26,1.0,26,Verb,18310
flex,0,3.88,1.2,1,26,0.96,50,Verb,23951
marked,0,3.88,1.31,0,26,1.0,547,Verb,4417
sat,0,3.88,1.37,0,26,1.0,1459,Verb,2938
smiling,0,3.88,1.51,2,28,0.93,877,Verb,5629
watered,0,3.88,1.4,0,26,1.0,49,Verb,27129
walled,0,3.87,1.29,2,25,0.92,23,Verb,17692
bounce,0,3.86,1.38,0,29,1.0,502,Verb,17523
console,0,3.86,1.43,0,29,1.0,114,Verb,10122
drive,0,3.86,1.21,0,28,1.0,7810,Verb,3298
frowning,0,3.86,1.38,1,29,0.97,25,Verb,14587
injured,0,3.86,1.15,0,28,1.0,534,Verb,5229
lay,0,3.86,1.43,0,28,1.0,2970,Verb,3913
scrub,0,3.86,1.18,0,28,1.0,318,Verb,18157
seated,0,3.86,1.53,0,29,1.0,436,Verb,8901
snatch,0,3.86,1.27,0,28,1.0,199,Verb,23365
spruce,0,3.86,1.51,0,29,1.0,56,Verb,19893
stripping,0,3.86,1.06,0,29,1.0,76,Verb,23987
tilting,0,3.86,1.46,1,29,0.97,33,Verb,21788
touch,0,3.86,1.11,0,28,1.0,7534,Verb,3543
tuck,0,3.86,1.27,0,29,1.0,406,Verb,18029
yell,0,3.86,1.55,0,29,1.0,939,Verb,14315
burning,0,3.85,1.32,0,27,1.0,1561,Verb,5255
footed,0,3.85,1.19,4,30,0.87,3,Verb,28856
hammering,0,3.85,1.1,0,27,1.0,80,Verb,27883
knotted,0,3.85,1.1,0,27,1.0,21,Verb,27039
poking,0,3.85,1.23,0,27,1.0,191,Verb,21603
shine,0,3.85,1.23,0,27,1.0,1053,Verb,12342
shooting,0,3.85,1.32,0,27,1.0,2871,Verb,5008
swap,0,3.85,1.13,1,28,0.96,185,Verb,19948
filling,0,3.84,1.21,0,25,1.0,494,Verb,8110
steal,0,3.84,1.13,0,31,1.0,2720,Verb,8954
coiled,0,3.83,1.37,0,30,1.0,12,Verb,24599
howl,0,3.83,1.66,1,25,0.96,105,Verb,22912
laying,0,3.83,1.36,1,30,0.97,568,Verb,10201
melting,0,3.83,1.2,0,29,1.0,168,Verb,13721
pack,0,3.83,1.31,0,29,1.0,2235,Verb,5308
shuffle,0,3.83,1.31,0,24,1.0,150,Verb,23046
speaking,0,3.83,1.0,0,29,1.0,3565,Verb,4092
spinning,0,3.83,1.28,0,29,1.0,374,Verb,9419
sucking,0,3.83,1.34,0,30,1.0,376,Verb,13475
bury,0,3.82,1.19,1,29,0.97,1054,Verb,11010
chuck,0,3.82,1.47,0,28,1.0,1096,Verb,8057
growling,0,3.82,1.39,0,28,1.0,230,Verb,22413
mix,0,3.82,1.22,0,28,1.0,834,Verb,4666
moving,0,3.82,1.28,0,28,1.0,6104,Verb,3048
peeling,0,3.82,1.42,1,29,0.97,56,Verb,28241
pick,0,3.82,1.42,0,28,1.0,10118,Verb,4060
pitching,0,3.82,1.33,0,28,1.0,192,Verb,14696
ran,0,3.82,1.12,0,28,1.0,4296,Verb,2743
scraping,0,3.82,1.36,0,28,1.0,118,Verb,23704
brushing,0,3.81,1.42,0,27,1.0,111,Verb,12766
haul,0,3.81,1.36,0,27,1.0,361,Verb,14655
hunt,0,3.81,1.27,0,27,1.0,1319,Verb,5690
hurling,0,3.81,1.13,2,28,0.93,26,Verb,10839
logging,0,3.81,1.36,1,27,0.96,46,Verb,15899
tipped,0,3.81,1.0,0,27,1.0,244,Verb,11182
cracking,0,3.8,1.3,0,30,1.0,303,Verb,15729
hop,0,3.8,1.45,0,30,1.0,977,Verb,6154
hopped,0,3.8,1.19,0,25,1.0,86,Verb,17230
poked,0,3.8,1.13,0,30,1.0,67,Verb,16826
pouring,0,3.8,1.21,0,30,1.0,302,Verb,13053
raise,0,3.8,1.21,0,30,1.0,2815,Verb,5333
staring,0,3.8,1.13,0,30,1.0,1196,Verb,4582
clearing,0,3.79,1.29,0,29,1.0,331,Verb,8430
eats,0,3.79,1.32,0,29,1.0,645,Verb,20323
erase,0,3.79,1.21,0,29,1.0,317,Verb,22505
lash,0,3.79,1.34,0,28,1.0,85,Verb,25210
marking,0,3.79,1.15,0,29,1.0,82,Verb,10060
rip,0,3.79,1.21,0,29,1.0,1028,Verb,10973
smash,0,3.79,1.47,0,28,1.0,421,Verb,15132
stabbing,0,3.79,1.23,0,28,1.0,115,Verb,21690
treat,0,3.79,1.2,0,28,1.0,2646,Verb,7438
twitch,0,3.79,1.11,0,29,1.0,109,Verb,19435
weigh,0,3.79,1.32,0,28,1.0,363,Verb,17042
works,0,3.79,0.96,0,28,1.0,5357,Verb,2573
chanting,0,3.78,1.25,1,28,0.96,215,Verb,22417
fighting,0,3.78,1.34,0,27,1.0,3611,Verb,3554
ripping,0,3.78,1.25,1,28,0.96,204,Verb,17039
scrubbed,0,3.78,1.31,0,27,1.0,78,Verb,27820
serve,0,3.78,1.28,0,27,1.0,1935,Verb,3710
tracing,0,3.78,1.19,0,27,1.0,86,Verb,16907
wheeled,0,3.78,1.19,0,27,1.0,41,Verb,17320
bang,0,3.77,1.41,0,30,1.0,1019,Verb,9748
thump,0,3.77,1.14,0,30,1.0,99,Verb,21324
volunteer,0,3.77,1.33,0,30,1.0,475,Verb,6951
awoke,0,3.76,1.48,0,29,1.0,67,Verb,19179
beating,0,3.76,1.43,1,30,0.97,1160,Verb,6012
buckled,0,3.76,1.09,0,25,1.0,30,Verb,26368
moaning,0,3.76,1.3,0,29,1.0,245,Verb,22653
rubbing,0,3.76,1.35,0,29,1.0,241,Verb,10137
sitting,0,3.76,1.33,0,29,1.0,4814,Verb,3564
stir,0,3.76,1.33,0,29,1.0,301,Verb,16130
threaded,0,3.76,1.33,0,29,1.0,10,Verb,26583
tumbling,0,3.76,1.12,0,29,1.0,62,Verb,21552
hovering,0,3.75,1.11,0,28,1.0,103,Verb,16349
squeeze,0,3.75,1.43,0,28,1.0,769,Verb,11025
stumble,0,3.75,1.21,0,28,1.0,100,Verb,21811
ate,0,3.74,1.51,0,27,1.0,1722,Verb,8823
blow,0,3.74,1.53,0,27,1.0,4976,Verb,6271
cupping,0,3.74,1.2,2,29,0.93,9,Verb,25076
loading,0,3.74,1.32,0,27,1.0,248,Verb,10578
bust,0,3.73,1.46,0,30,1.0,1406,Verb,13950
pushing,0,3.73,1.23,0,30,1.0,978,Verb,6183
anchored,0,3.72,1.31,0,29,1.0,36,Verb,14453
blushing,0,3.72,1.1,0,29,1.0,102,Verb,25771
burned,0,3.72,1.33,0,29,1.0,1448,Verb,5296
flush,0,3.72,1.24,0,25,1.0,478,Verb,13862
giggle,0,3.72,1.34,0,25,1.0,87,Verb,17565
giggling,0,3.72,1.24,0,25,1.0,209,Verb,21783
holding,0,3.72,1.33,0,29,1.0,3530,Verb,3173
moan,0,3.72,1.31,0,25,1.0,96,Verb,13673
rode,0,3.72,1.22,1,30,0.97,530,Verb,8469
